season,league,team,player,player_id,fantasy_position,mins,matches,raw_score,bonus_score,full_score,goals,assists,clean_sheets,yellows,reds,own_goals,key_passes,xG_buildup,team_final_scored,team_final_conceded,raw_bonus,avg_bonus_rank,raw_score_p_90,bonus_score_p_90,full_score_p_90,goals_p_90,assists_p_90,clean_sheets_p_90,yellows_p_90,reds_p_90,own_goals_p_90,key_passes_p_90,xG_buildup_p_90,team_final_scored_p_90,team_final_conceded_p_90,raw_bonus_p_90,raw_score_p_match,bonus_score_p_match,full_score_p_match,goals_p_match,assists_p_match,clean_sheets_p_match,yellows_p_match,reds_p_match,own_goals_p_match,key_passes_p_match,xG_buildup_p_match,team_final_scored_p_match,team_final_conceded_p_match,raw_bonus_p_match
2018-19,Ligue 1,Nantes,Koffi Djidji,3550,DEF,90,1,1,0,1,0,0,0,0,0,0,0,0.512,1,3,8,15.5,1,0,1,0,0,0,0,0,0,0,0.512,1,3,8,1,0,1,0,0,0,0,0,0,0,0.512,1,3,8
2018-19,Ligue 1,Nantes,Lucas Evangelista,1152,MID,723,14,27,2,29,1,0,1,0,0,0,4,1.637,16,24,98,16.929,3.361,0.249,3.61,0.124,0,0.124,0,0,0,0.498,0.204,1.992,2.988,12.199,1.929,0.143,2.071,0.071,0,0.071,0,0,0,0.286,0.117,1.143,1.714,7
2018-19,Ligue 1,Nantes,Lucas Lima,5713,DEF,2489,31,73,3,76,0,4,5,6,0,0,48,5.082,40,43,329,12.387,2.64,0.108,2.748,0,0.145,0.181,0.217,0,0,1.736,0.184,1.446,1.555,11.896,2.355,0.097,2.452,0,0.129,0.161,0.194,0,0,1.548,0.164,1.29,1.387,10.613
2018-19,Ligue 1,Nantes,Majeed Waris,3461,FWD,2269,33,83,8,91,5,3,5,3,0,0,25,3.179,42,41,321,13.515,3.292,0.317,3.61,0.198,0.119,0.198,0.119,0,0,0.992,0.126,1.666,1.626,12.732,2.515,0.242,2.758,0.152,0.091,0.152,0.091,0,0,0.758,0.096,1.273,1.242,9.727
2018-19,Ligue 1,Nantes,Matt Miazga,683,DEF,720,8,10,0,10,0,0,1,5,0,0,2,0.772,7,13,40,19.875,1.25,0,1.25,0,0,0.125,0.625,0,0,0.25,0.096,0.875,1.625,5,1.25,0,1.25,0,0,0.125,0.625,0,0,0.25,0.096,0.875,1.625,5
2018-19,Ligue 1,Nantes,Maxime Dupé,3414,GK,938,11,19,0,19,0,0,1,1,0,0,0,1.13,19,17,70,17.045,1.823,0,1.823,0,0,0.096,0.096,0,0,0,0.108,1.823,1.631,6.716,1.727,0,1.727,0,0,0.091,0.091,0,0,0,0.103,1.727,1.545,6.364
2018-19,Ligue 1,Nantes,Nicolas Pallois,3670,DEF,2160,24,69,6,75,2,0,6,8,0,0,5,3.396,31,28,239,14.354,2.875,0.25,3.125,0.083,0,0.25,0.333,0,0,0.208,0.142,1.292,1.167,9.958,2.875,0.25,3.125,0.083,0,0.25,0.333,0,0,0.208,0.142,1.292,1.167,9.958
2018-19,Ligue 1,Nantes,Randal Kolo Muani,5743,FWD,117,6,6,0,6,0,0,0,1,0,0,0,0.015,6,10,18,23.083,4.615,0,4.615,0,0,0,0.769,0,0,0,0.012,4.615,7.692,13.846,1,0,1,0,0,0,0.167,0,0,0,0.002,1,1.667,3
2018-19,Ligue 1,Nantes,Rene Krhin,2083,MID,1065,16,29,0,29,0,0,3,2,0,0,1,1.41,15,17,93,16.812,2.451,0,2.451,0,0,0.254,0.169,0,0,0.085,0.119,1.268,1.437,7.859,1.812,0,1.812,0,0,0.188,0.125,0,0,0.062,0.088,0.938,1.062,5.812
2018-19,Ligue 1,Nantes,Samuel Moutoussamy,6018,MID,1650,28,68,6,74,2,3,3,0,0,0,20,3.013,36,37,246,14.75,3.709,0.327,4.036,0.109,0.164,0.164,0,0,0,1.091,0.164,1.964,2.018,13.418,2.429,0.214,2.643,0.071,0.107,0.107,0,0,0,0.714,0.108,1.286,1.321,8.786
2018-19,Ligue 1,Nantes,Serigne Modou Kara Mbodji,7167,DEF,511,6,19,0,19,0,0,2,0,0,0,1,0.92,10,5,67,13.083,3.346,0,3.346,0,0,0.352,0,0,0,0.176,0.162,1.761,0.881,11.8,3.167,0,3.167,0,0,0.333,0,0,0,0.167,0.153,1.667,0.833,11.167
2018-19,Ligue 1,Nantes,Thomas Basila,6936,DEF,91,2,3,0,3,0,0,0,0,0,0,0,0,5,1,9,19.5,2.967,0,2.967,0,0,0,0,0,0,0,0,4.945,0.989,8.901,1.5,0,1.5,0,0,0,0,0,0,0,0,2.5,0.5,4.5
2018-19,Ligue 1,Nantes,Valentin Eysserić,3515,MID,213,5,11,0,11,1,0,0,1,0,0,5,0.107,5,8,41,14.8,4.648,0,4.648,0.423,0,0,0.423,0,0,2.113,0.045,2.113,3.38,17.324,2.2,0,2.2,0.2,0,0,0.2,0,0,1,0.021,1,1.6,8.2
2018-19,Ligue 1,Nantes,Valentin Rongier,3673,MID,3229,36,112,14,126,4,5,8,3,0,0,86,7.02,47,44,473,8.625,3.122,0.39,3.512,0.111,0.139,0.223,0.084,0,0,2.397,0.196,1.31,1.226,13.184,3.111,0.389,3.5,0.111,0.139,0.222,0.083,0,0,2.389,0.195,1.306,1.222,13.139
2018-19,Ligue 1,Nice,Adrien Tameze,5996,MID,2962,37,83,0,83,0,3,11,7,0,0,25,7.553,29,35,315,14.284,2.522,0,2.522,0,0.091,0.334,0.213,0,0,0.76,0.229,0.881,1.063,9.571,2.243,0,2.243,0,0.081,0.297,0.189,0,0,0.676,0.204,0.784,0.946,8.514
2018-19,Ligue 1,Nice,Allan Saint-Maximin,101,FWD,2928,34,98,16,114,6,3,13,2,0,0,57,4.126,28,30,410,11.176,3.012,0.492,3.504,0.184,0.092,0.4,0.061,0,0,1.752,0.127,0.861,0.922,12.602,2.882,0.471,3.353,0.176,0.088,0.382,0.059,0,0,1.676,0.121,0.824,0.882,12.059
2018-19,Ligue 1,Nice,Andy Pelmard,6501,DEF,285,4,10,0,10,0,0,1,0,0,0,1,0.815,2,5,38,16.375,3.158,0,3.158,0,0,0.316,0,0,0,0.316,0.257,0.632,1.579,12,2.5,0,2.5,0,0,0.25,0,0,0,0.25,0.204,0.5,1.25,9.5
2018-19,Ligue 1,Nice,Bassem Srarfi,5651,FWD,802,22,32,3,35,1,0,3,2,0,0,10,2.122,10,26,124,20.341,3.591,0.337,3.928,0.112,0,0.337,0.224,0,0,1.122,0.238,1.122,2.918,13.915,1.455,0.136,1.591,0.045,0,0.136,0.091,0,0,0.455,0.096,0.455,1.182,5.636
2018-19,Ligue 1,Nice,Christophe Herelle,5998,DEF,2941,33,109,4,113,0,0,15,9,1,0,5,7.296,28,26,403,11.439,3.336,0.122,3.458,0,0,0.459,0.275,0.031,0,0.153,0.223,0.857,0.796,12.333,3.303,0.121,3.424,0,0,0.455,0.273,0.03,0,0.152,0.221,0.848,0.788,12.212
2018-19,Ligue 1,Nice,Christophe Jallet,3566,DEF,890,14,45,4,49,1,0,5,3,0,0,3,2.151,15,9,156,14.393,4.551,0.404,4.955,0.101,0,0.506,0.303,0,0,0.303,0.218,1.517,0.91,15.775,3.214,0.286,3.5,0.071,0,0.357,0.214,0,0,0.214,0.154,1.071,0.643,11.143
2018-19,Ligue 1,Nice,Danilo Barbosa,2387,MID,1555,22,41,0,41,0,0,7,1,1,0,12,3.045,19,20,143,17.614,2.373,0,2.373,0,0,0.405,0.058,0.058,0,0.695,0.176,1.1,1.158,8.277,1.864,0,1.864,0,0,0.318,0.045,0.045,0,0.545,0.138,0.864,0.909,6.5
2018-19,Ligue 1,Nice,Dante,148,DEF,3228,36,127,8,135,1,1,16,11,0,0,6,8.827,30,31,476,11.014,3.541,0.223,3.764,0.028,0.028,0.446,0.307,0,0,0.167,0.246,0.836,0.864,13.271,3.528,0.222,3.75,0.028,0.028,0.444,0.306,0,0,0.167,0.245,0.833,0.861,13.222
2018-19,Ligue 1,Nice,Eddy Sylvestre,7329,FWD,270,5,10,0,10,0,1,2,0,0,0,2,0.63,4,6,36,18.7,3.333,0,3.333,0,0.333,0.667,0,0,0,0.667,0.21,1.333,2,12,2,0,2,0,0.2,0.4,0,0,0,0.4,0.126,0.8,1.2,7.2
2018-19,Ligue 1,Nice,Ignatius Ganago,6238,FWD,1033,20,38,5,43,2,0,3,1,0,0,11,1.002,17,17,142,18.075,3.311,0.436,3.746,0.174,0,0.261,0.087,0,0,0.958,0.087,1.481,1.481,12.372,1.9,0.25,2.15,0.1,0,0.15,0.05,0,0,0.55,0.05,0.85,0.85,7.1
2018-19,Ligue 1,Nice,Ihsan Sacko,5982,FWD,431,13,16,0,16,0,1,3,0,1,0,5,0.093,12,10,53,22.269,3.341,0,3.341,0,0.209,0.626,0,0.209,0,1.044,0.019,2.506,2.088,11.067,1.231,0,1.231,0,0.077,0.231,0,0.077,0,0.385,0.007,0.923,0.769,4.077
2018-19,Ligue 1,Nice,Jean-Victor Makengo,3536,MID,1008,25,42,2,44,1,0,5,3,0,0,13,1.943,19,28,142,19.58,3.75,0.179,3.929,0.089,0,0.446,0.268,0,0,1.161,0.173,1.696,2.5,12.679,1.68,0.08,1.76,0.04,0,0.2,0.12,0,0,0.52,0.078,0.76,1.12,5.68
2018-19,Ligue 1,Nice,Malang Sarr,5648,DEF,2994,35,128,15,143,1,1,15,1,0,1,6,7.804,29,30,465,11.086,3.848,0.451,4.299,0.03,0.03,0.451,0.03,0,0.03,0.18,0.235,0.872,0.902,13.978,3.657,0.429,4.086,0.029,0.029,0.429,0.029,0,0.029,0.171,0.223,0.829,0.857,13.286
2018-19,Ligue 1,Nice,Mario Balotelli,1817,FWD,767,10,17,0,17,0,1,7,5,0,0,8,0.204,6,5,61,19.45,1.995,0,1.995,0,0.117,0.821,0.587,0,0,0.939,0.024,0.704,0.587,7.158,1.7,0,1.7,0,0.1,0.7,0.5,0,0,0.8,0.02,0.6,0.5,6.1
2018-19,Ligue 1,Nice,Maxime Pelican,7418,FWD,92,2,3,0,3,0,0,0,0,0,0,0,0,1,1,9,21,2.935,0,2.935,0,0,0,0,0,0,0,0,0.978,0.978,8.804,1.5,0,1.5,0,0,0,0,0,0,0,0,0.5,0.5,4.5
2018-19,Ligue 1,Nice,Mickael Le Bihan,3789,FWD,197,5,9,3,12,1,0,1,2,0,0,0,0.085,4,9,33,18.9,4.112,1.371,5.482,0.457,0,0.457,0.914,0,0,0,0.039,1.827,4.112,15.076,1.8,0.6,2.4,0.2,0,0.2,0.4,0,0,0,0.017,0.8,1.8,6.6
2018-19,Ligue 1,Nice,Mohamed Lamine Diaby,6879,FWD,157,6,7,0,7,0,0,1,0,0,0,1,0.197,1,9,23,23.833,4.013,0,4.013,0,0,0.573,0,0,0,0.573,0.113,0.573,5.159,13.185,1.167,0,1.167,0,0,0.167,0,0,0,0.167,0.033,0.167,1.5,3.833
2018-19,Ligue 1,Nice,Myziane Maolida,5736,FWD,961,14,31,3,34,0,3,3,2,0,0,19,1.545,12,17,121,13.929,2.903,0.281,3.184,0,0.281,0.281,0.187,0,0,1.779,0.145,1.124,1.592,11.332,2.214,0.214,2.429,0,0.214,0.214,0.143,0,0,1.357,0.11,0.857,1.214,8.643
2018-19,Ligue 1,Nice,Olivier Boscagli,3645,DEF,862,14,34,3,37,0,1,3,1,0,0,11,2.129,8,13,137,15.321,3.55,0.313,3.863,0,0.104,0.313,0.104,0,0,1.148,0.222,0.835,1.357,14.304,2.429,0.214,2.643,0,0.071,0.214,0.071,0,0,0.786,0.152,0.571,0.929,9.786
2018-19,Ligue 1,Nice,Patrick Burner,5650,DEF,1358,17,48,1,49,0,0,6,3,0,0,5,1.639,12,16,165,14.912,3.181,0.066,3.247,0,0,0.398,0.199,0,0,0.331,0.109,0.795,1.06,10.935,2.824,0.059,2.882,0,0,0.353,0.176,0,0,0.294,0.096,0.706,0.941,9.706
2018-19,Ligue 1,Nice,Pierre Lees-Melou,5619,MID,2390,30,71,5,76,2,1,10,5,1,0,30,7.11,23,32,285,13.35,2.674,0.188,2.862,0.075,0.038,0.377,0.188,0.038,0,1.13,0.268,0.866,1.205,10.732,2.367,0.167,2.533,0.067,0.033,0.333,0.167,0.033,0,1,0.237,0.767,1.067,9.5
2018-19,Ligue 1,Nice,Racine Coly,6280,DEF,504,9,17,1,18,0,1,1,2,0,0,3,1.396,9,10,70,16.722,3.036,0.179,3.214,0,0.179,0.179,0.357,0,0,0.536,0.249,1.607,1.786,12.5,1.889,0.111,2,0,0.111,0.111,0.222,0,0,0.333,0.155,1,1.111,7.778
2018-19,Ligue 1,Nice,Remi Walter,3306,MID,823,19,38,6,44,2,0,2,1,0,0,10,2.404,17,11,142,16.421,4.156,0.656,4.812,0.219,0,0.219,0.109,0,0,1.094,0.263,1.859,1.203,15.529,2,0.316,2.316,0.105,0,0.105,0.053,0,0,0.526,0.127,0.895,0.579,7.474
2018-19,Ligue 1,Nice,Walter Benítez,5652,GK,3150,35,127,22,149,0,0,16,1,0,0,0,4.568,29,29,472,11.2,3.629,0.629,4.257,0,0,0.457,0.029,0,0,0,0.131,0.829,0.829,13.486,3.629,0.629,4.257,0,0,0.457,0.029,0,0,0,0.131,0.829,0.829,13.486
2018-19,Ligue 1,Nice,Wylan Cyprien,4768,MID,2373,29,89,11,100,4,2,12,1,1,0,61,7.405,20,27,368,9.655,3.375,0.417,3.793,0.152,0.076,0.455,0.038,0.038,0,2.314,0.281,0.759,1.024,13.957,3.069,0.379,3.448,0.138,0.069,0.414,0.034,0.034,0,2.103,0.255,0.69,0.931,12.69
2018-19,Ligue 1,Nice,Yoan Cardinale,3302,GK,270,3,4,0,4,0,0,0,0,0,0,0,0.46,1,6,16,20.333,1.333,0,1.333,0,0,0,0,0,0,0,0.153,0.333,2,5.333,1.333,0,1.333,0,0,0,0,0,0,0,0.153,0.333,2,5.333
2018-19,Ligue 1,Nice,Youcef Atal,6878,DEF,2253,29,112,14,126,6,0,9,8,0,0,23,4.609,24,26,381,13.552,4.474,0.559,5.033,0.24,0,0.36,0.32,0,0,0.919,0.184,0.959,1.039,15.22,3.862,0.483,4.345,0.207,0,0.31,0.276,0,0,0.793,0.159,0.828,0.897,13.138
2018-19,Ligue 1,Nîmes,Anthony Briancon,6861,DEF,2926,33,91,5,96,2,2,9,9,1,0,8,3.044,50,48,310,14.682,2.799,0.154,2.953,0.062,0.062,0.277,0.277,0.031,0,0.246,0.094,1.538,1.476,9.535,2.758,0.152,2.909,0.061,0.061,0.273,0.273,0.03,0,0.242,0.092,1.515,1.455,9.394
2018-19,Ligue 1,Nîmes,Antonin Bobichon,6869,MID,2157,30,100,4,104,7,2,7,2,0,0,27,3.547,44,46,347,12.533,4.172,0.167,4.339,0.292,0.083,0.292,0.083,0,0,1.127,0.148,1.836,1.919,14.478,3.333,0.133,3.467,0.233,0.067,0.233,0.067,0,0,0.9,0.118,1.467,1.533,11.567
2018-19,Ligue 1,Nîmes,Baptiste Guillaume,3724,FWD,1203,24,44,3,47,2,1,5,4,0,0,10,0.427,34,37,156,18.771,3.292,0.224,3.516,0.15,0.075,0.374,0.299,0,0,0.748,0.032,2.544,2.768,11.671,1.833,0.125,1.958,0.083,0.042,0.208,0.167,0,0,0.417,0.018,1.417,1.542,6.5
2018-19,Ligue 1,Nîmes,Clement Depres,6867,FWD,415,17,40,6,46,5,0,2,1,0,0,4,0.483,28,21,157,18.588,8.675,1.301,9.976,1.084,0,0.434,0.217,0,0,0.867,0.105,6.072,4.554,34.048,2.353,0.353,2.706,0.294,0,0.118,0.059,0,0,0.235,0.028,1.647,1.235,9.235
2018-19,Ligue 1,Nîmes,Denis Bouanga,3781,FWD,2650,35,98,13,111,8,2,9,5,0,0,31,2.304,51,50,385,13.314,3.328,0.442,3.77,0.272,0.068,0.306,0.17,0,0,1.053,0.078,1.732,1.698,13.075,2.8,0.371,3.171,0.229,0.057,0.257,0.143,0,0,0.886,0.066,1.457,1.429,11
2018-19,Ligue 1,Nîmes,Faitout Maouassa,5635,DEF,2134,27,67,5,72,0,1,8,1,1,0,13,2.486,41,40,241,15.389,2.826,0.211,3.037,0,0.042,0.337,0.042,0.042,0,0.548,0.105,1.729,1.687,10.164,2.481,0.185,2.667,0,0.037,0.296,0.037,0.037,0,0.481,0.092,1.519,1.481,8.926
2018-19,Ligue 1,Nîmes,Fethi Harek,7201,DEF,180,3,2,0,2,0,0,0,1,0,0,0,0.082,6,5,7,23.167,1,0,1,0,0,0,0.5,0,0,0,0.041,3,2.5,3.5,0.667,0,0.667,0,0,0,0.333,0,0,0,0.027,2,1.667,2.333
2018-19,Ligue 1,Nîmes,Florian Miguel,6862,DEF,1119,13,28,1,29,0,1,3,1,1,0,9,1.292,22,23,108,14.654,2.252,0.08,2.332,0,0.08,0.241,0.08,0.08,0,0.724,0.104,1.769,1.85,8.686,2.154,0.077,2.231,0,0.077,0.231,0.077,0.077,0,0.692,0.099,1.692,1.769,8.308
2018-19,Ligue 1,Nîmes,Gaetan Paquiez,6868,DEF,1314,20,28,2,30,0,0,3,5,0,0,9,1.891,29,34,113,18.55,1.918,0.137,2.055,0,0,0.205,0.342,0,0,0.616,0.13,1.986,2.329,7.74,1.4,0.1,1.5,0,0,0.15,0.25,0,0,0.45,0.095,1.45,1.7,5.65
2018-19,Ligue 1,Nîmes,Herve Lybohy,6870,DEF,1475,17,45,3,48,2,0,4,3,0,1,0,1.894,25,30,145,16,2.746,0.183,2.929,0.122,0,0.244,0.183,0,0.061,0,0.116,1.525,1.831,8.847,2.647,0.176,2.824,0.118,0,0.235,0.176,0,0.059,0,0.111,1.471,1.765,8.529
2018-19,Ligue 1,Nîmes,Jordan Ferri,3275,MID,1888,24,57,4,61,2,1,5,5,0,0,26,4.431,39,33,228,12.542,2.717,0.191,2.908,0.095,0.048,0.238,0.238,0,0,1.239,0.211,1.859,1.573,10.869,2.375,0.167,2.542,0.083,0.042,0.208,0.208,0,0,1.083,0.185,1.625,1.375,9.5
2018-19,Ligue 1,Nîmes,Loïck Landre,4765,DEF,1589,22,59,3,62,3,0,5,6,1,0,0,2.199,34,30,188,15.659,3.342,0.17,3.512,0.17,0,0.283,0.34,0.057,0,0,0.125,1.926,1.699,10.648,2.682,0.136,2.818,0.136,0,0.227,0.273,0.045,0,0,0.1,1.545,1.364,8.545
2018-19,Ligue 1,Nîmes,Moustapha Diallo,3575,MID,474,7,10,0,10,0,1,1,5,0,0,2,0.115,10,13,30,20.143,1.899,0,1.899,0,0.19,0.19,0.949,0,0,0.38,0.022,1.899,2.468,5.696,1.429,0,1.429,0,0.143,0.143,0.714,0,0,0.286,0.016,1.429,1.857,4.286
2018-19,Ligue 1,Nîmes,Paul Bernardoni,3251,GK,3420,38,96,13,109,0,0,10,0,0,0,2,2.032,57,58,340,14.947,2.526,0.342,2.868,0,0,0.263,0,0,0,0.053,0.053,1.5,1.526,8.947,2.526,0.342,2.868,0,0,0.263,0,0,0,0.053,0.053,1.5,1.526,8.947
2018-19,Ligue 1,Nîmes,Rachid Alioui,4801,FWD,1204,27,57,9,66,5,0,1,1,0,0,21,1.266,38,37,230,15.333,4.261,0.673,4.934,0.374,0,0.075,0.075,0,0,1.57,0.095,2.841,2.766,17.193,2.111,0.333,2.444,0.185,0,0.037,0.037,0,0,0.778,0.047,1.407,1.37,8.519
2018-19,Ligue 1,Nîmes,Renaud Ripart,6864,FWD,3020,38,117,18,135,8,5,9,2,0,0,30,3.42,57,58,448,12.526,3.487,0.536,4.023,0.238,0.149,0.268,0.06,0,0,0.894,0.102,1.699,1.728,13.351,3.079,0.474,3.553,0.211,0.132,0.237,0.053,0,0,0.789,0.09,1.5,1.526,11.789
2018-19,Ligue 1,Nîmes,Sada Thioub,4849,MID,2492,38,99,4,103,3,5,7,3,0,0,36,5.416,57,58,370,13.789,3.575,0.144,3.72,0.108,0.181,0.253,0.108,0,0,1.3,0.196,2.059,2.095,13.363,2.605,0.105,2.711,0.079,0.132,0.184,0.079,0,0,0.947,0.143,1.5,1.526,9.737
2018-19,Ligue 1,Nîmes,Sofiane Alakouch,6860,DEF,1908,25,51,5,56,1,0,5,4,0,0,21,3.58,34,45,205,15.84,2.406,0.236,2.642,0.047,0,0.236,0.189,0,0,0.991,0.169,1.604,2.123,9.67,2.04,0.2,2.24,0.04,0,0.2,0.16,0,0,0.84,0.143,1.36,1.8,8.2
2018-19,Ligue 1,Nîmes,Téji Savanier,6863,MID,2867,32,135,17,152,6,14,8,6,1,0,86,4.468,51,49,518,7.516,4.238,0.534,4.772,0.188,0.439,0.251,0.188,0.031,0,2.7,0.14,1.601,1.538,16.261,4.219,0.531,4.75,0.188,0.438,0.25,0.188,0.031,0,2.688,0.14,1.594,1.531,16.188
2018-19,Ligue 1,Nîmes,Theo Valls,6866,MID,1767,31,54,0,54,0,0,6,2,0,0,19,2.313,46,45,187,16.565,2.75,0,2.75,0,0,0.306,0.102,0,0,0.968,0.118,2.343,2.292,9.525,1.742,0,1.742,0,0,0.194,0.065,0,0,0.613,0.075,1.484,1.452,6.032
2018-19,Ligue 1,Nîmes,Umut Bozok,6865,FWD,1237,25,54,7,61,2,3,2,1,0,0,14,1.911,32,43,198,16.42,3.929,0.509,4.438,0.146,0.218,0.146,0.073,0,0,1.019,0.139,2.328,3.129,14.406,2.16,0.28,2.44,0.08,0.12,0.08,0.04,0,0,0.56,0.076,1.28,1.72,7.92
2018-19,Ligue 1,PSG,Adrien Rabiot,3291,MID,1067,14,40,3,43,2,1,6,3,0,1,6,7.125,42,8,181,11.286,3.374,0.253,3.627,0.169,0.084,0.506,0.253,0,0.084,0.506,0.601,3.543,0.675,15.267,2.857,0.214,3.071,0.143,0.071,0.429,0.214,0,0.071,0.429,0.509,3,0.571,12.929
2018-19,Ligue 1,PSG,Alphonse Areola,2310,GK,1890,21,80,3,83,0,0,11,1,0,0,0,4.122,55,17,311,11.333,3.81,0.143,3.952,0,0,0.524,0.048,0,0,0,0.196,2.619,0.81,14.81,3.81,0.143,3.952,0,0,0.524,0.048,0,0,0,0.196,2.619,0.81,14.81
2018-19,Ligue 1,PSG,Ángel Di María,3553,MID,2357,30,162,23,185,12,11,13,2,0,0,56,8.862,91,23,604,7.217,6.186,0.878,7.064,0.458,0.42,0.496,0.076,0,0,2.138,0.338,3.475,0.878,23.063,5.4,0.767,6.167,0.4,0.367,0.433,0.067,0,0,1.867,0.295,3.033,0.767,20.133
2018-19,Ligue 1,PSG,Antoine Bernede,6360,MID,174,2,5,0,5,0,0,1,0,0,0,1,0.156,6,1,14,14,2.586,0,2.586,0,0,0.517,0,0,0,0.517,0.081,3.103,0.517,7.241,2.5,0,2.5,0,0,0.5,0,0,0,0.5,0.078,3,0.5,7
2018-19,Ligue 1,PSG,Christopher Nkunku,3300,MID,1162,22,64,6,70,3,2,8,0,0,0,17,7.473,64,16,265,13.591,4.957,0.465,5.422,0.232,0.155,0.62,0,0,0,1.317,0.579,4.957,1.239,20.525,2.909,0.273,3.182,0.136,0.091,0.364,0,0,0,0.773,0.34,2.909,0.727,12.045
2018-19,Ligue 1,PSG,Colin Dagba,6907,DEF,907,17,33,0,33,0,2,2,2,0,0,14,5.295,44,19,170,13.206,3.275,0,3.275,0,0.198,0.198,0.198,0,0,1.389,0.525,4.366,1.885,16.869,1.941,0,1.941,0,0.118,0.118,0.118,0,0,0.824,0.311,2.588,1.118,10
2018-19,Ligue 1,PSG,Dani Alves,1288,MID,1633,23,69,4,73,1,7,6,4,0,0,33,13.457,55,28,360,10.478,3.803,0.22,4.023,0.055,0.386,0.331,0.22,0,0,1.819,0.742,3.031,1.543,19.841,3,0.174,3.174,0.043,0.304,0.261,0.174,0,0,1.435,0.585,2.391,1.217,15.652
2018-19,Ligue 1,PSG,Edinson Cavani,3294,FWD,1677,21,125,28,153,18,5,8,1,0,0,13,3.887,64,15,520,8.357,6.708,1.503,8.211,0.966,0.268,0.429,0.054,0,0,0.698,0.209,3.435,0.805,27.907,5.952,1.333,7.286,0.857,0.238,0.381,0.048,0,0,0.619,0.185,3.048,0.714,24.762
2018-19,Ligue 1,PSG,Eric Maxim Choupo-Moting,339,FWD,776,22,41,3,44,3,0,4,0,0,0,5,3.323,50,21,167,16.227,4.755,0.348,5.103,0.348,0,0.464,0,0,0,0.58,0.385,5.799,2.436,19.369,1.864,0.136,2,0.136,0,0.182,0,0,0,0.227,0.151,2.273,0.955,7.591
2018-19,Ligue 1,PSG,Gianluigi Buffon,1285,GK,1530,17,54,8,62,0,0,6,0,0,0,0,3.647,50,18,214,12.088,3.176,0.471,3.647,0,0,0.353,0,0,0,0,0.215,2.941,1.059,12.588,3.176,0.471,3.647,0,0,0.353,0,0,0,0,0.215,2.941,1.059,12.588
2018-19,Ligue 1,PSG,Juan Bernat,414,DEF,1837,25,85,4,89,1,2,11,6,1,0,20,10.416,67,24,378,12.06,4.164,0.196,4.36,0.049,0.098,0.539,0.294,0.049,0,0.98,0.51,3.283,1.176,18.519,3.4,0.16,3.56,0.04,0.08,0.44,0.24,0.04,0,0.8,0.417,2.68,0.96,15.12
2018-19,Ligue 1,PSG,Julian Draxler,152,MID,2047,31,93,7,100,3,7,9,6,0,0,39,13.211,87,33,425,11,4.089,0.308,4.397,0.132,0.308,0.396,0.264,0,0,1.715,0.581,3.825,1.451,18.686,3,0.226,3.226,0.097,0.226,0.29,0.194,0,0,1.258,0.426,2.806,1.065,13.71
2018-19,Ligue 1,PSG,Kylian Mbappé,3423,FWD,2334,29,198,39,237,33,7,12,5,1,0,47,8.344,83,25,889,5.259,7.635,1.504,9.139,1.272,0.27,0.463,0.193,0.039,0,1.812,0.322,3.201,0.964,34.28,6.828,1.345,8.172,1.138,0.241,0.414,0.172,0.034,0,1.621,0.288,2.862,0.862,30.655
2018-19,Ligue 1,PSG,Lass Diarra,3557,MID,159,3,5,0,5,0,0,1,0,0,0,1,0.567,12,0,19,14.167,2.83,0,2.83,0,0,0.566,0,0,0,0.566,0.321,6.792,0,10.755,1.667,0,1.667,0,0,0.333,0,0,0,0.333,0.189,4,0,6.333
2018-19,Ligue 1,PSG,Layvin Kurzawa,3298,DEF,1006,19,47,2,49,1,2,4,4,0,0,12,3.49,53,23,189,16.526,4.205,0.179,4.384,0.089,0.179,0.358,0.358,0,0,1.074,0.312,4.742,2.058,16.909,2.474,0.105,2.579,0.053,0.105,0.211,0.211,0,0,0.632,0.184,2.789,1.211,9.947
2018-19,Ligue 1,PSG,Leandro Paredes,1248,MID,1252,16,39,0,39,0,2,4,1,0,0,18,8.231,30,23,205,10.969,2.804,0,2.804,0,0.144,0.288,0.072,0,0,1.294,0.592,2.157,1.653,14.736,2.438,0,2.438,0,0.125,0.25,0.062,0,0,1.125,0.514,1.875,1.438,12.812
2018-19,Ligue 1,PSG,Loïc Mbe Soh,7577,DEF,180,2,8,0,8,0,0,1,0,0,0,0,0.82,6,1,32,11.5,4,0,4,0,0,0.5,0,0,0,0,0.41,3,0.5,16,4,0,4,0,0,0.5,0,0,0,0,0.41,3,0.5,16
2018-19,Ligue 1,PSG,Marco Verratti,3552,MID,1887,26,53,4,57,0,2,8,7,0,0,30,17.112,72,21,337,11.038,2.528,0.191,2.719,0,0.095,0.382,0.334,0,0,1.431,0.816,3.434,1.002,16.073,2.038,0.154,2.192,0,0.077,0.308,0.269,0,0,1.154,0.658,2.769,0.808,12.962
2018-19,Ligue 1,PSG,Marquinhos,3297,DEF,2696,30,126,18,144,3,2,13,2,1,0,10,17.666,86,24,558,7.967,4.206,0.601,4.807,0.1,0.067,0.434,0.067,0.033,0,0.334,0.59,2.871,0.801,18.628,4.2,0.6,4.8,0.1,0.067,0.433,0.067,0.033,0,0.333,0.589,2.867,0.8,18.6
